Name of the table	ORPHA number	Disease label	MIM code
PatRef	560	Marshall syndrome	154780
PatRef	2466	MASA syndrome	303350
PatRef	570	Moebius syndrome	157900
PatRef	570	Moebius syndrome	218100
PatRef	587	Muir-Torre syndrome	158320
PatRef	606	Proximal myotonic myopathy	602668
PatRef	2635	Metatropic dwarfism	156530
PatRef	635	Neuroblastoma	256700
PatRef	635	Neuroblastoma	613013
PatRef	635	Neuroblastoma	613014
PatRef	635	Neuroblastoma	613015
PatRef	635	Neuroblastoma	613016
PatRef	635	Neuroblastoma	613017
PatRef	2612	Linear nevus sebaceus syndrome	163200
PatRef	2612	Linear nevus sebaceus syndrome	601359
PatRef	660	Omphalocele	164750
PatRef	660	Omphalocele	310980
PatRef	2744	Progressive ophthalmoplegia - external scoliosis	607313
PatRef	2746	Opsismodysplasia	258480
PatRef	2785	Osteopetrosis with renal tubular acidosis	259730
PatRef	2801	Juvenile Paget's disease	239000
PatRef	884	Tetrasomy 12p	601803
PatRef	705	Pendred syndrome	274600
PatRef	2870	Peyronie syndrome	171000
PatRef	717	Pheochromocytoma and secreting paraganglioma	115310
PatRef	717	Pheochromocytoma and secreting paraganglioma	168000
PatRef	717	Pheochromocytoma and secreting paraganglioma	171300
PatRef	717	Pheochromocytoma and secreting paraganglioma	171420
PatRef	717	Pheochromocytoma and secreting paraganglioma	601650
PatRef	717	Pheochromocytoma and secreting paraganglioma	605373
PatRef	2883	Pick disease of brain	172700
PatRef	718	Isolated Pierre Robin syndrome	261800
PatRef	2903	Familial spontaneous pneumothorax	173600
PatRef	744	Proteus syndrome	176920
PatRef	2970	Prune Belly syndrome	100100
PatRef	2971	Peroxisomal acyl-CoA oxidase deficiency	264470
PatRef	2981	Pseudo-Zellweger syndrome	604054
PatRef	2983	Disorder of sex development - intellectual deficit	600122
PatRef	763	Pycnodysostosis	265800
PatRef	3071	Costello syndrome	218040
PatRef	834	Free sialic acid storage disease	269920
PatRef	834	Free sialic acid storage disease	604369
PatRef	3135	Familial Scheuermann disease	181440
PatRef	799	Schizencephaly	269160
PatRef	813	Silver-Russell syndrome	180860
PatRef	813	Silver-Russell syndrome	312780
PatRef	3169	Sirenomelia	600145
PatRef	816	Sjögren-Larsson syndrome	270200
PatRef	821	Sotos syndrome	117550
PatRef	3204	Stormorken-Sjaastad-Langslet syndrome	185070
PatRef	3205	Sturge-Weber syndrome	185300
PatRef	3320	Thrombocytopenia - absent radius	274000
PatRef	1245	BIDS syndrome	234050
PatRef	3390	Proximal tubulopathy - diabetes mellitus - cerebellar ataxia	560000
PatRef	887	VATER association	192350
PatRef	3447	Weaver syndrome	277590
PatRef	909	Cerebrotendinous xanthomatosis	213700
PatRef	1422	Chondrodysplasia - disorder of sex development	600092
PatRef	612	Potassium-aggravated myotonia	608390
PatRef	716	Phenylketonuria	261600
PatRef	287	Ehlers-Danlos syndrome, classic type	130000
PatRef	287	Ehlers-Danlos syndrome, classic type	130010
PatRef	287	Ehlers-Danlos syndrome, classic type	606408
PatRef	54	X-linked recessive ocular albinism	300500
PatRef	63	Alport syndrome	104200
PatRef	63	Alport syndrome	203780
PatRef	63	Alport syndrome	301050
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	104300
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	104310
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	104760
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	300756
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	602096
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	605055
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	605526
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	606187
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	606889
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	607116
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	607822
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	608907
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	609636
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	609790
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	611073
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	611152
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	611154
PatRef	1020	Early-onset autosomal dominant Alzheimer disease	611155
PatRef	70	Proximal spinal muscular atrophy	253300
PatRef	70	Proximal spinal muscular atrophy	253400
PatRef	70	Proximal spinal muscular atrophy	253550
PatRef	70	Proximal spinal muscular atrophy	271150
PatRef	84	Fanconi anemia	227645
PatRef	84	Fanconi anemia	227646
PatRef	84	Fanconi anemia	227650
PatRef	84	Fanconi anemia	300514
PatRef	84	Fanconi anemia	600901
PatRef	84	Fanconi anemia	602956
PatRef	84	Fanconi anemia	603467
PatRef	84	Fanconi anemia	605724
PatRef	84	Fanconi anemia	608111
PatRef	84	Fanconi anemia	609053
PatRef	84	Fanconi anemia	609054
PatRef	84	Fanconi anemia	610832
PatRef	84	Fanconi anemia	613390
PatRef	154	Familial isolated dilated cardiomyopathy	102540
PatRef	154	Familial isolated dilated cardiomyopathy	104311
PatRef	154	Familial isolated dilated cardiomyopathy	115200
PatRef	154	Familial isolated dilated cardiomyopathy	160760
PatRef	154	Familial isolated dilated cardiomyopathy	188380
PatRef	154	Familial isolated dilated cardiomyopathy	300069
PatRef	154	Familial isolated dilated cardiomyopathy	302045
PatRef	154	Familial isolated dilated cardiomyopathy	600884
PatRef	154	Familial isolated dilated cardiomyopathy	601154
PatRef	154	Familial isolated dilated cardiomyopathy	601493
PatRef	154	Familial isolated dilated cardiomyopathy	601494
PatRef	154	Familial isolated dilated cardiomyopathy	602067
PatRef	154	Familial isolated dilated cardiomyopathy	604145
PatRef	154	Familial isolated dilated cardiomyopathy	604288
PatRef	154	Familial isolated dilated cardiomyopathy	604765
PatRef	154	Familial isolated dilated cardiomyopathy	605582
PatRef	154	Familial isolated dilated cardiomyopathy	606685
PatRef	154	Familial isolated dilated cardiomyopathy	607482
PatRef	154	Familial isolated dilated cardiomyopathy	607487
PatRef	154	Familial isolated dilated cardiomyopathy	608569
PatRef	154	Familial isolated dilated cardiomyopathy	609909
PatRef	154	Familial isolated dilated cardiomyopathy	609915
PatRef	154	Familial isolated dilated cardiomyopathy	611407
PatRef	154	Familial isolated dilated cardiomyopathy	611615
PatRef	154	Familial isolated dilated cardiomyopathy	611878
PatRef	154	Familial isolated dilated cardiomyopathy	611879
PatRef	154	Familial isolated dilated cardiomyopathy	611880
PatRef	154	Familial isolated dilated cardiomyopathy	612158
PatRef	154	Familial isolated dilated cardiomyopathy	612877
PatRef	154	Familial isolated dilated cardiomyopathy	613122
PatRef	154	Familial isolated dilated cardiomyopathy	613172
PatRef	154	Familial isolated dilated cardiomyopathy	613252
PatRef	154	Familial isolated dilated cardiomyopathy	613286
PatRef	154	Familial isolated dilated cardiomyopathy	613424
PatRef	154	Familial isolated dilated cardiomyopathy	613426
PatRef	155	Familial isolated hypertrophic cardiomyopathy	102540
PatRef	155	Familial isolated hypertrophic cardiomyopathy	115195
PatRef	155	Familial isolated hypertrophic cardiomyopathy	115196
PatRef	155	Familial isolated hypertrophic cardiomyopathy	115197
PatRef	155	Familial isolated hypertrophic cardiomyopathy	188840
PatRef	155	Familial isolated hypertrophic cardiomyopathy	191044
PatRef	155	Familial isolated hypertrophic cardiomyopathy	192600
PatRef	155	Familial isolated hypertrophic cardiomyopathy	600858
PatRef	155	Familial isolated hypertrophic cardiomyopathy	608751
PatRef	155	Familial isolated hypertrophic cardiomyopathy	608758
PatRef	155	Familial isolated hypertrophic cardiomyopathy	612098
PatRef	155	Familial isolated hypertrophic cardiomyopathy	613243
PatRef	155	Familial isolated hypertrophic cardiomyopathy	613251
PatRef	155	Familial isolated hypertrophic cardiomyopathy	613255
PatRef	191	Cockayne syndrome	133540
PatRef	191	Cockayne syndrome	216400
PatRef	191	Cockayne syndrome	216411
PatRef	354	GM1 gangliosidosis	230500
PatRef	354	GM1 gangliosidosis	230600
PatRef	354	GM1 gangliosidosis	230650
PatRef	364	Glycogen storage disease type 1	232200
PatRef	364	Glycogen storage disease type 1	232220
PatRef	364	Glycogen storage disease type 1	232240
PatRef	448	Hemophilia	134500
PatRef	448	Hemophilia	134510
PatRef	448	Hemophilia	134520
PatRef	448	Hemophilia	134540
PatRef	448	Hemophilia	306700
PatRef	448	Hemophilia	306900
PatRef	388	Hirschsprung disease	142623
PatRef	388	Hirschsprung disease	600155
PatRef	388	Hirschsprung disease	600156
PatRef	388	Hirschsprung disease	606874
PatRef	388	Hirschsprung disease	606875
PatRef	388	Hirschsprung disease	608462
PatRef	388	Hirschsprung disease	611644
PatRef	418	Congenital adrenal hyperplasia	145295
PatRef	418	Congenital adrenal hyperplasia	201710
PatRef	418	Congenital adrenal hyperplasia	201750
PatRef	418	Congenital adrenal hyperplasia	201810
PatRef	418	Congenital adrenal hyperplasia	201910
PatRef	418	Congenital adrenal hyperplasia	202010
PatRef	418	Congenital adrenal hyperplasia	202110
PatRef	423	Malignant hyperthermia	145600
PatRef	423	Malignant hyperthermia	154275
PatRef	423	Malignant hyperthermia	154276
PatRef	423	Malignant hyperthermia	600467
PatRef	423	Malignant hyperthermia	601887
PatRef	423	Malignant hyperthermia	601888
PatRef	581	Mucopolysaccharidosis type 3	252900
PatRef	581	Mucopolysaccharidosis type 3	252920
PatRef	581	Mucopolysaccharidosis type 3	252930
PatRef	581	Mucopolysaccharidosis type 3	252940
PatRef	666	Osteogenesis imperfecta	166200
PatRef	666	Osteogenesis imperfecta	166210
PatRef	666	Osteogenesis imperfecta	166220
PatRef	666	Osteogenesis imperfecta	166230
PatRef	666	Osteogenesis imperfecta	166240
PatRef	666	Osteogenesis imperfecta	259420
PatRef	666	Osteogenesis imperfecta	259440
PatRef	666	Osteogenesis imperfecta	610682
PatRef	666	Osteogenesis imperfecta	610854
PatRef	666	Osteogenesis imperfecta	610915
PatRef	666	Osteogenesis imperfecta	610967
PatRef	666	Osteogenesis imperfecta	610968
PatRef	702	Pelizaeus-Merzbacher disease	260600
PatRef	702	Pelizaeus-Merzbacher disease	312080
PatRef	702	Pelizaeus-Merzbacher disease	608804
PatRef	702	Pelizaeus-Merzbacher disease	612233
PatRef	768	Familial long QT syndrome	152427
PatRef	768	Familial long QT syndrome	176261
PatRef	768	Familial long QT syndrome	192500
PatRef	768	Familial long QT syndrome	220400
PatRef	768	Familial long QT syndrome	600919
PatRef	768	Familial long QT syndrome	603796
PatRef	768	Familial long QT syndrome	603830
PatRef	768	Familial long QT syndrome	611818
PatRef	768	Familial long QT syndrome	611819
PatRef	768	Familial long QT syndrome	611820
PatRef	768	Familial long QT syndrome	612955
PatRef	768	Familial long QT syndrome	613485
PatRef	791	Retinitis pigmentosa	162080
PatRef	791	Retinitis pigmentosa	179605
PatRef	791	Retinitis pigmentosa	180069
PatRef	791	Retinitis pigmentosa	180072
PatRef	791	Retinitis pigmentosa	180100
PatRef	791	Retinitis pigmentosa	180104
PatRef	791	Retinitis pigmentosa	180105
PatRef	791	Retinitis pigmentosa	180210
PatRef	791	Retinitis pigmentosa	180380
PatRef	791	Retinitis pigmentosa	268000
PatRef	791	Retinitis pigmentosa	268025
PatRef	791	Retinitis pigmentosa	268060
PatRef	791	Retinitis pigmentosa	300029
PatRef	791	Retinitis pigmentosa	300155
PatRef	791	Retinitis pigmentosa	300424
PatRef	791	Retinitis pigmentosa	300455
PatRef	791	Retinitis pigmentosa	300605
PatRef	791	Retinitis pigmentosa	312600
PatRef	791	Retinitis pigmentosa	312610
PatRef	791	Retinitis pigmentosa	312612
PatRef	791	Retinitis pigmentosa	400004
PatRef	791	Retinitis pigmentosa	500004
PatRef	791	Retinitis pigmentosa	600059
PatRef	791	Retinitis pigmentosa	600105
PatRef	791	Retinitis pigmentosa	600132
PatRef	791	Retinitis pigmentosa	600138
PatRef	791	Retinitis pigmentosa	600852
PatRef	791	Retinitis pigmentosa	601414
PatRef	791	Retinitis pigmentosa	601718
PatRef	791	Retinitis pigmentosa	602275
PatRef	791	Retinitis pigmentosa	602594
PatRef	791	Retinitis pigmentosa	602772
PatRef	791	Retinitis pigmentosa	604705
PatRef	791	Retinitis pigmentosa	606068
PatRef	791	Retinitis pigmentosa	607921
PatRef	791	Retinitis pigmentosa	608133
PatRef	791	Retinitis pigmentosa	608380
PatRef	791	Retinitis pigmentosa	609913
PatRef	791	Retinitis pigmentosa	609923
PatRef	791	Retinitis pigmentosa	610282
PatRef	791	Retinitis pigmentosa	610359
PatRef	791	Retinitis pigmentosa	610599
PatRef	791	Retinitis pigmentosa	611131
PatRef	791	Retinitis pigmentosa	612095
PatRef	791	Retinitis pigmentosa	612165
PatRef	791	Retinitis pigmentosa	612572
PatRef	791	Retinitis pigmentosa	612943
PatRef	791	Retinitis pigmentosa	613194
PatRef	791	Retinitis pigmentosa	613428
PatRef	791	Retinitis pigmentosa	613464
PatRef	805	Tuberous sclerosis	191100
PatRef	805	Tuberous sclerosis	613254
PatRef	886	Usher syndrome	276900
PatRef	886	Usher syndrome	276901
PatRef	886	Usher syndrome	276902
PatRef	886	Usher syndrome	276904
PatRef	886	Usher syndrome	500004
PatRef	886	Usher syndrome	601067
PatRef	886	Usher syndrome	602083
PatRef	886	Usher syndrome	602097
PatRef	886	Usher syndrome	605472
PatRef	886	Usher syndrome	606943
PatRef	886	Usher syndrome	611383
PatRef	886	Usher syndrome	612632
PatRef	270	Oculopharyngeal muscular dystrophy	164300
PatRef	244	Primary ciliary dyskinesia	215518
PatRef	244	Primary ciliary dyskinesia	215520
PatRef	244	Primary ciliary dyskinesia	242670
PatRef	244	Primary ciliary dyskinesia	242680
PatRef	244	Primary ciliary dyskinesia	244400
PatRef	244	Primary ciliary dyskinesia	606763
PatRef	244	Primary ciliary dyskinesia	608644
PatRef	244	Primary ciliary dyskinesia	608646
PatRef	244	Primary ciliary dyskinesia	608647
PatRef	244	Primary ciliary dyskinesia	610852
PatRef	244	Primary ciliary dyskinesia	611884
PatRef	244	Primary ciliary dyskinesia	612274
PatRef	244	Primary ciliary dyskinesia	612444
PatRef	244	Primary ciliary dyskinesia	612518
PatRef	244	Primary ciliary dyskinesia	612649
PatRef	244	Primary ciliary dyskinesia	612650
PatRef	244	Primary ciliary dyskinesia	613193
PatRef	589	Myasthenia gravis	159400
PatRef	589	Myasthenia gravis	254200
PatRef	589	Myasthenia gravis	607085
PatRef	362	Glucose-6-phosphate-dehydrogenase deficiency	134700
PatRef	362	Glucose-6-phosphate-dehydrogenase deficiency	305900
PatRef	760	Purine nucleoside phosphorylase deficiency	613179
PatRef	3435	Vitiligo	193200
PatRef	3435	Vitiligo	606579
PatRef	3137	Alpha-N-acetylgalactosaminidase deficiency	609241
PatRef	3137	Alpha-N-acetylgalactosaminidase deficiency	609242
PatRef	348	Fructose-1,6-bisphosphatase deficiency	229700
PatRef	715	Muscular phosphorylase kinase deficiency	261750
PatRef	715	Muscular phosphorylase kinase deficiency	300559
PatRef	62	Autosomal recessive limb-girdle muscular dystrophy type 2D	608099
PatRef	611	Sporadic inclusion body myositis	147421
PatRef	204	Creutzfeldt-Jakob disease	123400
PatRef	598	Multiminicore myopathy	117000
PatRef	598	Multiminicore myopathy	255320
PatRef	598	Multiminicore myopathy	602771
PatRef	598	Multiminicore myopathy	607552
PatRef	117	Behcet disease	109650
PatRef	3467	Xanthinuria	278300
PatRef	3467	Xanthinuria	603592
PatRef	511	Maple syrup urine disease	248600
PatRef	32	Glutathione synthetase deficiency	231900
PatRef	32	Glutathione synthetase deficiency	266130
PatRef	134	Ketoacidosis due to betaketothiolase deficiency	203750
PatRef	984	Pulmonary agenesis	601612
PatRef	92	Juvenile idiopathic arthritis	604302
PatRef	1201	Atresia of small intestine	243600
PatRef	1199	Esophageal atresia	189960
PatRef	1428	Familial chondromalacia patellae	168900
PatRef	322	Exstrophy-epispadias complex	600057
PatRef	2368	Gastroschisis	230750
PatRef	2512	Isolated congenital microcephaly	251200
PatRef	2512	Isolated congenital microcephaly	603802
PatRef	2512	Isolated congenital microcephaly	604317
PatRef	2512	Isolated congenital microcephaly	604321
PatRef	2512	Isolated congenital microcephaly	604804
PatRef	2512	Isolated congenital microcephaly	608393
PatRef	2512	Isolated congenital microcephaly	608716
PatRef	2512	Isolated congenital microcephaly	612703
PatRef	797	Sarcoidosis	181000
PatRef	797	Sarcoidosis	612387
PatRef	797	Sarcoidosis	612388
PatRef	57	Aldolase A deficiency	611881
PatRef	713	Phosphoglycerate kinase 1 deficiency	300653
PatRef	755	Leydig cell hypoplasia	152780
PatRef	755	Leydig cell hypoplasia	238320
PatRef	2334	Hereditary keratitis	148190
PatRef	249	Fibrous dysplasia of bone	607278
PatRef	1164	Allergic bronchopulmonary aspergillosis	103920
PatRef	375	Goodpasture syndrome	233450
PatRef	2131	Alternating hemiplegia of childhood	104290
PatRef	3165	Eosinophilic fasciitis	226350
PatRef	3185	Stein-Leventhal syndrome	184700
PatRef	900	Wegener granulomatosis	608710
PatRef	442	Congenital hypothyroidism	218700
PatRef	442	Congenital hypothyroidism	225250
PatRef	442	Congenital hypothyroidism	274400
PatRef	442	Congenital hypothyroidism	274500
PatRef	442	Congenital hypothyroidism	274700
PatRef	442	Congenital hypothyroidism	274800
PatRef	442	Congenital hypothyroidism	274900
PatRef	442	Congenital hypothyroidism	275100
PatRef	442	Congenital hypothyroidism	275120
PatRef	442	Congenital hypothyroidism	275200
PatRef	442	Congenital hypothyroidism	607200
PatRef	442	Congenital hypothyroidism	609893
PatRef	43	X-linked adrenoleukodystrophy	300100
PatRef	187	Citrullinemia	215700
PatRef	187	Citrullinemia	603471
PatRef	187	Citrullinemia	605814
PatRef	46	Adenylosuccinate lyase deficiency	103050
PatRef	2882	Sitosterolemia	210250
PatRef	3166	Sialuria, French type	269921
PatRef	415	Triple H syndrome	238970
PatRef	13	6-pyruvoyl-tetrahydropterin synthase deficiency	261640
PatRef	3129	Sarcosinemia	268900
PatRef	1675	Dihydropyrimidine dehydrogenase deficiency	274270
PatRef	976	2,8 dihydroxyadenine urolithiasis	102600
PatRef	17	Congenital lactic acidosis	245400
PatRef	2134	Atypical hemolytic uremic syndrome	235400
PatRef	2416	Congenital lymphedema	153100
PatRef	2416	Congenital lymphedema	247440
PatRef	2416	Congenital lymphedema	611944
PatRef	2416	Congenital lymphedema	613480
PatRef	2494	Menetrier's disease	137280
PatRef	171	Primary sclerosing cholangitis	260480
PatRef	171	Primary sclerosing cholangitis	602114
PatRef	3002	Immune thrombocytopenic purpura	188030
PatRef	2102	GTP cyclohydrolase I deficiency	233910
PatRef	2331	Kawasaki disease	611775
PatRef	3020	Ramsay-Hunt syndrome	159700
PatRef	926	Acatalasemia	115500
PatRef	1195	Atransferrinemia	209300
PatRef	274	Bernard-Soulier syndrome	153670
PatRef	274	Bernard-Soulier syndrome	231200
PatRef	1928	Congenital lobar emphysema	130710
PatRef	234	Dubin-Johnson syndrome	237500
PatRef	3287	Takayasu arteritis	207600
PatRef	2800	Paget disease extramammary	167300
PatRef	704	Pemphigus vulgaris	169610
